,Unnamed: 0,Sol,peak_centre,delta_P_obs,p_lor_fit,p_lsr_delta_P,p_lsr_peak_time,p_lsr_fit,pres_rate,delta_V,v_lor_fit,v_lsr_delta_V,v_lsr_peak_time,v_lsr_fit,backg_V,time_FWHM,theta_obs,azimuth,miss_distance,D,delta_P,peak_Bz,mag_rate
10,10,361,361.44997657407407,-0.5095345939445224,0.0095980822892152,-0.5235205555606804,361.4499699278114,0.0094657277071672,10.0,19.395089552238808,193.7312506155595,3.627316064298619,361.449583445482,165.90400390981068,12.9092223880597,5.0600000005943,5.342319108275363e-09,0.1660434278402515,37.87196668733343,,1.4786075801479643,0.3690000000000282,2.0
11,11,361,361.4588549537037,-1.173921421755722,0.0197769068936539,-1.0920604912876244,361.4588422283908,0.018698233264236,10.0,20.110241293532336,234.3025037200705,27.326695115471747,361.45772654908114,107.53272974149075,13.144036268656716,12.164999997730774,1.7585619238700168e-08,-3.0701169870861884,77.5580493389993,38.80864434114419,-19.928004247459707,0.2189999999999372,2.0
12,12,361,361.471837974537,-0.4314312993898284,0.0219965883551429,-0.4576902582231755,361.4718337791356,0.0218822559530928,10.0,21.882611940298503,205.1222537186893,-0.6441017434976681,361.4718562541991,189.67917712219665,13.75375276119403,1.849000000584056,1.077631152576816e-08,2.971767998425309,9.552657672984424,16.78412528558606,-0.9904452478492995,0.1730000000000018,2.0
13,13,361,361.47617803240735,-0.7603077303563168,0.0120314099522089,-0.7268852184265889,361.4761635091195,0.0108362993039622,10.0,16.677009950248756,138.22751922963803,4.089497368445264,361.4758312858833,116.94355454115912,10.770283034825871,5.2559999965524185,1.2217092240677716e-08,1.267513702390548,26.51176148243926,19.82524819805957,-6.198935039546141,0.1630000000000109,2.0
14,14,361,361.4877124884258,-0.5629883633238251,0.0232537927683724,-0.6708047801950493,361.4877148525965,0.0231749829615168,10.0,20.14059950248756,187.2736690330453,-0.5873997883007579,361.4877833743371,174.75959019209898,13.218539179104477,1.946999996107479,4.044808827297807e-09,1.1108161030933923,18.025837720885207,,0.5850811483645956,2.1000000000000227,2.0
15,15,361,361.4896870833333,-0.4100306340059205,0.015024281044513,-0.4507668589494344,361.48969200318777,0.0149244562567888,10.0,18.23433333333333,172.73435659837443,-9.07667632272052,361.4905656036345,152.89054577433996,12.50545109452736,2.335999996830651,9.62162332235901e-09,-2.966539009565172,11.321435890232806,18.457631721441487,-1.0270905937265418,0.54200000000003,2.0
16,16,361,361.5018230671296,-0.8476998012597505,0.0102150757711535,-0.8218522216809937,361.5018231337765,0.0102066335900921,10.0,11.656032338308457,82.48064023102742,0.9176588326867384,361.5018230721429,75.41946857050497,8.621005970149254,3.406000002178189,4.910947179990041e-09,0.3158462938770806,22.902681497206743,,0.5913586541158073,0.4780000000000655,2.0
17,17,361,361.5073109490741,-0.3707992788578167,0.0144378202468512,-0.4540660132862826,361.50730468564274,0.0142003496375342,10.0,16.60401990049751,141.2749487080856,3.7462924895421232,361.5069465099557,119.52628688495044,10.914091890547263,6.520000000455184,6.239271024767917e-09,0.3199500399773787,32.56739721753295,28.656359711032174,-2.2864791433767446,0.5499999999999545,2.0
18,18,361,361.5211140162037,-0.4499736822325531,0.0104705383684923,-0.4139198062238831,361.5209023202979,0.0047461144966271,10.0,14.888014925373136,259.1275976223837,-0.0300114251191148,361.522386887122,94.8184874428279,9.733208134328358,93.42899999555812,2.155090215651596e-09,1.1582839354671222,780.0884984927302,,0.2315208083080922,5.099000000000046,2.0
19,19,361,361.5225231597223,-0.5418096700352635,0.0253769468450298,-0.5586930523439323,361.5225243720173,0.0253750200387663,10.0,16.55074378109453,135.4876991424506,1.3114540594104778,361.522523189108,124.7369735994844,11.099172512437812,3.30900000044494,1.295747342040639e-08,0.0461757092517977,14.099246909012406,23.53145477542181,-1.3198480500608798,4.725000000000023,2.0
20,20,361,361.5349813078704,-1.0183185887032096,0.0085850279137999,-1.0039616932690936,361.5349670930808,0.007366250749883,10.0,16.687179104477615,151.13178955873312,25.38483761100056,361.53384733626376,71.32619836466648,10.736396766169156,9.731999999166874,1.5163372036695083e-08,-0.0633012774470729,50.83349005241909,24.10969761990112,-19.12588103429763,3.004000000000019,2.0
21,21,361,361.5557062037037,-0.4132359581992659,0.0135761186973814,-0.4732485017386466,361.555715341508,0.0134027058418938,10.0,14.994470149253733,118.5956312545438,4.044080140962591,361.5552319924085,98.12783732355236,9.904145895522388,6.618000000889879,1.1339680946771184e-08,-0.2451701698650487,23.49025663502218,45.7062574940631,-0.8498345147935367,2.080000000000041,2.0
22,22,361,361.56319125,-0.3614862059209827,0.0065417345510514,-0.378742842201957,361.5632153515877,0.0063390656389502,10.0,10.190126865671642,69.52155089717687,15.179301791900864,361.5620595869854,24.61164748299033,7.08619972636816,14.306000002216024,3.4867030337875277e-09,-2.6708683606833343,61.279516385785,,0.7831220001759412,2.286000000000058,2.0
23,23,361,361.5763151157408,-0.450208827440747,0.0056640963173363,-0.3930458948357131,361.5763120192863,0.0055868760363773,10.0,12.659880597014924,73.17470792618914,0.8252268445124038,361.5763145466823,71.4097348379085,8.436572462686568,1.3619999994261889,6.994492861320588e-09,0.7393337322587921,5.472898206244966,3.496240536844695,-4.862926385342588,0.67999999999995,2.0
0,0,362,362.3516478703704,-0.3828419141043468,0.0110682111611707,-0.4409718070767217,362.35164488007496,0.0109866465184514,10.0,13.725930348258707,86.00567594883869,0.3598557818727429,362.3516297411632,80.40894690630499,8.965198855721392,2.238000001307228,5.814309612669189e-09,2.593477657982985,9.665537416838363,5.373849509196695,-5.336893022927842,0.2580000000000382,2.0
1,1,362,362.3526503819445,-0.381572578651685,0.0069768443228909,-0.4378750282562182,362.3526546902799,0.0069003980231305,10.0,13.527716417910447,88.96697079713056,-2.1576835847379185,362.3530506485659,83.13746377235029,9.124273258706468,2.628000000731845,3.516939809323225e-09,-2.1786575451756294,14.827744348811091,,0.7205638748317794,0.3029999999999972,2.0
2,2,362,362.3862614120371,-0.441293964375177,0.0111025825152915,-0.4790676411437572,362.3862631449516,0.0110974326441138,10.0,19.744626865671645,172.1940077202458,0.8916977432853948,362.38626134493865,161.0179678302366,12.6652115920398,1.849000000584056,4.9097993667732305e-09,-1.708033847978542,13.180346167295715,,1.6520951980900194,0.8969999999999345,2.0
3,3,362,362.3900900810185,-0.3682427147844009,0.0070150253765036,-0.4746077175326527,362.3900909512881,0.0069787594720983,10.0,17.70885074626866,143.23305634534046,0.1374950493192778,362.39001349820654,137.51107113964102,11.724516862921574,1.3619999994261889,7.007683209853261e-09,-0.4341855071494656,6.872223084160262,8.129730389511886,-1.4207772794980629,0.8559999999999945,2.0
4,4,362,362.3955745833333,-0.4104466103846107,0.004712897418083,-0.4040271030413216,362.3955716895399,0.0046684779113727,10.0,17.094932835820895,143.27440953836845,-0.0344877666839771,362.39557464887656,134.01881030040985,11.574380696517414,1.8480000018826104,3.6987941363911082e-09,2.0006555767163414,13.376525481555488,,0.7272293951201988,1.7339999999999236,2.0
5,5,362,362.3968305439816,-0.3906689412826836,0.0056112048316898,-0.3740120594735349,362.3968315107846,0.0056020660284598,10.0,18.681960199004976,158.52313698727784,0.5710345697117368,362.39682923926097,148.54061320535092,12.180875223880596,1.9470000010187505,1.0321957829440554e-08,-2.573648579610744,8.661900355721308,16.196986363584227,-0.8375858752124914,0.8489999999999327,2.0
6,6,362,362.4016819907408,-0.4144895931996188,0.0180336042539513,-0.403066822712416,362.4017108491802,0.0172211915182601,10.0,18.811890547263683,188.3836040516004,-33.22630898954844,362.4028068161443,104.52363863299784,12.458393333333332,6.131999998433457,1.38122752428593e-08,-3.0245443311062656,24.844698014156336,58.02706061721386,-0.7184240394034399,0.4420000000000073,2.0
7,7,362,362.4133155671296,-0.6414935536014355,0.0069385844736622,-0.6874541364462174,362.4133158426164,0.0068763730686866,10.0,18.796089552238808,198.7241430847548,30.775787210705005,362.4121823068909,100.89786146811883,12.591806865671645,7.492999999158201,2.1735171958479763e-08,0.0237419551871489,30.430124483644256,72.09736293901153,-1.098603830758,1.0610000000000357,2.0
8,8,362,362.4289220138889,-0.6602650949314466,0.0211664824174985,-0.7430953324352506,362.4289208999856,0.0210837670520663,10.0,17.355753731343285,135.45056142770943,0.4643265932675859,362.4288788168814,126.4663947569456,11.239973880597017,1.5580000002955785,1.3206325867905318e-08,0.3585204213076697,7.350997156765859,9.514056976290702,-2.236929793200317,0.4569999999999936,2.0
9,9,362,362.4323710763889,-0.5043854475479748,0.0052615848080453,-0.4925538468036688,362.4323697852884,0.0052498042893973,10.0,16.763649253731344,142.3486141653914,2.104241200322649,362.4321859654142,126.78357699039516,11.235753383084578,4.281999999147956,4.501067777812778e-09,-2.389019400664373,30.235537482908807,,0.8699543663732946,1.100999999999999,2.0
10,10,362,362.4341868518519,-0.3855382265190883,0.0088293545991802,-0.397768125170638,362.4341859955277,0.0088250675817893,10.0,18.21985074626865,163.221232221856,-0.7386990727079051,362.43430929694216,156.94499186494724,12.524709278606965,1.0709999991377115,8.193707714450863e-09,-0.8755214595649763,5.462556572426397,7.783079271573339,-1.1451932680725774,1.2240000000000464,2.0
11,11,362,362.4355790972223,-0.3942049216341274,0.0129802164896716,-0.3942049216341274,362.4355790972223,0.0129802164896716,10.0,19.570696517412937,171.34078896995857,0.3177334514658728,362.4355545350392,166.6802008320712,12.907297711442787,1.266000001305656,5.786008578535582e-09,0.7547204221420151,8.007295436922137,3.247977746558383,-9.977782183697594,1.3600000000000136,2.0
12,12,362,362.4379265393519,-0.3970918283351921,0.0082203459934182,-0.4083533847157281,362.4379244184604,0.0081975458292879,10.0,17.062069651741293,143.00075737261494,-1.1623521875857217,362.4379265031662,132.6436301381814,11.482328009950248,2.433000003475172,3.478045907088214e-09,2.7217245507721897,17.721285121493235,,0.6514435482838855,1.3460000000000036,2.0
13,13,362,362.4408788657408,-0.4199776122256935,0.0147402119904191,-0.4490970672705754,362.4408760107791,0.0146847708171878,10.0,15.316890547263682,112.55592931209657,0.6280508102784188,362.4408825598508,105.7190637855362,10.267134129353233,2.4329999985639006,1.8987360647848004e-09,1.9913531748276887,22.05552749959844,,0.198265456967329,1.5839999999999463,2.0
14,14,362,362.45455125000007,-0.6715085860157615,0.0125118982368249,-0.6224126203013433,362.45449942099,0.0096322025403775,10.0,17.343701492537313,241.10466047404051,755834501.1886212,-19233.97134782041,0.0920854692856908,11.730374701492538,26.17900000095688,8.342904600937255e-09,2.4627074012987302,163.56011938616507,,4.98483902312038,3.7390000000000327,2.0
15,15,362,362.4667007291666,-0.3518648375603561,0.0054853996227738,-0.3484783337788931,362.46668475325407,0.0053233725480405,10.0,17.329736318407956,186.59641772114497,30.57996180935215,362.4655728273722,82.64715519245847,12.125411935298382,8.758999995552585,3.3019664526122583e-09,1.1724789970366207,65.08755666927293,,0.7005208206313025,1.0019999999999527,2.0
16,16,362,362.4728362962963,-0.7945409173197504,0.0179512825830183,-0.8622282634839161,362.4728582701372,0.0167883255449282,10.0,17.29731094527363,173.2866934827093,24.55583693420644,362.4717017365712,69.73994253105604,11.134956641791046,12.35999999989872,8.82346312911654e-09,-0.5611657887544729,77.53377537992273,,2.948358952656602,1.7200000000000273,2.0
17,17,362,362.4827014004629,-0.7178611899661291,0.0062370775532951,-0.6820522333484732,362.4827076211107,0.0056954511301532,10.0,18.15411194029851,158.9792123136619,0.4094158550054278,362.4827040127501,149.10781964232513,12.204676641791046,2.239000000008673,2.0893735807795453e-08,0.0562989730182251,9.509066693631777,19.62232629655563,-1.3921955141243252,3.176000000000045,2.0
18,18,362,362.4914750462963,-0.4260483133577963,0.0107166509744724,-0.4561360845177094,362.49147345901184,0.0106874074435623,10.0,13.023330845771142,86.27094460918835,-0.5798564896561125,362.4914751022236,80.5641167049865,8.953962860696517,2.4329999985639006,1.0987385219796375e-09,-2.808747800241661,25.467421813590462,,0.0953859489490892,2.94399999999996,2.0
19,19,362,362.49384952546296,-0.5338621876420575,0.0280275960591664,-0.5754796057675868,362.4938503772003,0.027959882591759,10.0,19.690644278606964,203.52271335632287,26.713699770148004,362.4927224142456,100.0473410816864,12.345673059701491,10.217999996712024,4.246245818508263e-09,-2.6867949514602847,83.97268103088126,,0.691125925015428,2.241999999999962,2.0
20,20,362,362.50020248842594,-1.1261420635677268,0.0170032831706963,-1.1415818314231851,362.5001744713824,0.012576536609919,10.0,14.889089552238804,134.2613505526697,21.43212685767367,362.4990729725412,50.05541097483238,9.73899619402985,12.456999996720697,2.3296763401944828e-08,-2.9689998150938552,50.07509602329529,68.47014000247225,-3.535461152865534,1.5009999999999764,2.0
21,21,362,362.5011261458333,-0.4947783158071388,0.0807770310311106,-0.5435237628418206,362.50112622482817,0.0807150323116468,10.0,14.805077114427863,122.88058878690236,-26.558346602204438,362.5022477917353,60.870521310423534,9.928593805970149,6.521000004067901,1.0244369376769964e-08,0.2573938053737412,26.7122206124788,36.57405178359194,-1.5504879480329756,1.9699999999999136,2.0
22,22,362,362.5154766666667,-0.5997160419365173,0.0151628584671318,-0.4617616582187801,362.5154745256192,0.0135115936521227,10.0,14.01570895522388,148.38897587029157,-17.62756224331255,362.51660410925786,34.642198487734284,9.180992885572138,21.508000001085747,5.648377850705245e-09,1.2455464879584193,120.79417044359822,,1.2070841120998343,1.600999999999999,2.0
23,23,362,362.530274375,-0.5305254466999259,0.0334638472596779,-0.6382952529171494,362.5302739447251,0.0331345309316636,10.0,10.41947512437811,64.98247069797155,2.400117279226101,362.5300916656083,57.07169957528371,7.418521990049751,6.909999999879801,6.291845067413483e-09,1.1226039094867428,27.94504866508282,,2.811206573796482,4.548000000000002,2.0
24,24,362,362.5309874074074,-0.5155688795206288,0.0299167986029205,-0.5631675762442111,362.5309872156536,0.0298701147082606,10.0,13.744273631840798,97.5927419219684,2.5596020268571067,362.5308610277048,86.80428545056967,9.176945497512438,4.964000002473767,7.218651922195519e-09,-2.857622260122995,22.85549107343444,,74.84804995751391,1.4320000000000164,2.0
25,25,362,362.5424216550926,-0.3945472401536563,0.0187625797613737,-0.3945472401536563,362.5424216550926,0.0187625797613737,10.0,18.467161691542287,150.62428722681108,1.8084123498061675,362.5422582223944,135.47704378043284,11.618407164179104,2.044000002752,4.431329962236755e-09,-1.5773160371794377,13.303174231203151,,1.545985098874744,1.788000000000011,2.0
26,26,362,362.5557831828704,-1.1577518543435872,0.0391588126876667,-1.2290547539491956,362.5557814949357,0.0389811401724286,10.0,13.74839303482587,90.73774577286788,2.101577688951034,362.5555573303157,80.17817976489276,8.920686567164179,3.893000003336056,2.787934599331141e-08,-0.3756282095784782,13.286006818080809,22.360193362587907,-2.7927351083799605,3.502999999999929,2.0
27,27,362,362.59607399305554,-0.3668702743494805,0.0052289323203758,-0.3096535490220508,362.59604458417454,0.0046240061589989,10.0,12.678910447761194,116.62746172913027,412788658.80785465,-9847.680350265831,0.0471456577417409,8.652406542288558,17.907000001650886,6.706010898118105e-09,1.410746414880509,68.03450355131831,74.10269023759844,-1.6038512091504054,1.07000000000005,2.0
0,0,363,363.3534435185185,-1.0310988942679842,0.0078025456453871,-1.0064842925784558,363.3534413540876,0.0076725148266036,10.0,7.955629353233831,29.632903674291985,4.292180203687174,363.3534261554748,28.61988480520871,5.355175134689248,2.433000003475172,1.003238552765856e-08,2.185926366318111,7.841681099313833,,2.2968029917108965,0.4119999999999209,2.0
1,1,363,363.3541914467592,-0.7285778725047294,0.0133650803235786,-0.5993434241769712,363.3541782058447,0.0120612888318812,10.0,8.92015671641791,41.744820793005566,2.0587019331201413,363.3541163379375,38.14589274462635,6.136894501849726,3.891999999723339,5.89442921190779e-09,1.513406685992778,15.764635511046391,,0.9811855334284124,0.3650000000000091,2.0
2,2,363,363.37288763888887,-1.3108131043452431,0.0039006179380444,-1.283354428832313,363.3728859872323,0.003728958481576,10.0,14.218485074626866,96.65669802517436,0.1952593261339963,363.3728878423136,93.00875705281187,9.64106989925992,0.9729999987030168,4.300210681331806e-09,1.867014518337954,9.72319344632096,,0.3975341621439582,0.3170000000000073,2.0
3,3,363,363.3758140509259,-0.5735416999683594,0.0032152034666973,-0.5975533305415383,363.3758104674132,0.0030670325034131,10.0,13.927706467661691,98.23975177751012,-0.4192376911631896,363.3758141623566,91.80175622969112,9.577973756218904,1.7519999988508062,5.354314418884699e-09,2.032326302553625,10.310592985712322,,1.1243244926695544,0.169999999999959,2.0
4,4,363,363.3979435648148,-0.6229433488991845,0.0029974617326708,-0.5893667256605445,363.3979418507026,0.0029688925257239,10.0,15.268375621890549,114.38710939885058,1.13017706727371,363.3979430175455,111.86323980316382,10.565949154228855,0.7790000001477893,1.2240185518655822e-08,0.1305458533486527,3.485953465073272,4.374906516244077,-2.204971329673354,0.1539999999999963,2.0
5,5,363,363.40459502314815,-0.3822864556974537,0.0057886675199341,-0.4191804970441458,363.4045970822018,0.0057542023457494,10.0,18.34489054726368,154.5708102814567,1.443544422252515,363.404599110611,147.93703132684465,12.15916315920398,1.6539999984161111,2.1184163368649926e-09,-0.4968161425464246,16.03885358116496,,0.2475843832255649,0.1469999999999345,2.0
6,6,363,363.4061922800926,-0.4566405421550144,0.003387455372943,-0.5035413634877678,363.4061929855992,0.0033832007390537,10.0,18.32326865671641,158.43271724331268,-0.2024614261642696,363.4061924242596,147.8298696074626,12.157451019900495,1.5570000015941332,6.859061451383289e-09,3.121385021110287,9.169198249185104,4.692119051429914,-7.431880273660989,0.3079999999999927,2.0
7,7,363,363.411577662037,-0.4710473838067628,0.0145315671997112,-0.504296714030579,363.4115815451423,0.0144692182388605,10.0,18.783014925373138,165.1886024616642,0.2204025535982406,363.4115804941312,154.3902229074659,12.420648233830846,2.919000001020322,1.0360919738345989e-08,2.940880944084902,14.51298797218626,21.725123474525063,-1.311888134345447,0.2010000000000218,2.0
8,8,363,363.4144770486111,-0.7252981648983905,0.0092349075056388,-0.7345365901713532,363.4144726194482,0.0090087189749717,10.0,17.879621890547266,154.937616095142,1.4107010218001952,363.41431693431,140.46830700586787,11.853244029850746,2.9199999997217674,1.2538174229462505e-08,0.8980069338612835,15.628113284829992,14.86614723677071,-3.931514420620115,0.1050000000000181,2.0
9,9,363,363.42234165509257,-0.3765020949371092,0.0124842763962358,-0.4554365422513071,363.4223456924275,0.0124024440888015,10.0,18.666616915422885,170.89813692413475,1.4222421907731044,363.4222349821525,155.85283844768568,12.476916318407962,2.53000000029715,1.189581137525216e-08,-0.5117435997043288,10.54289259179718,23.491270522218805,-0.6798450688322026,0.5400000000000773,2.0
10,10,363,363.46056983796296,-0.5250040700216232,0.0276468768818783,-0.599429440229979,363.4605810387032,0.027288522160984,10.0,15.662654228855722,146.22111056035163,-30.04372337835327,363.4616941416135,80.75614340877718,11.041855199004976,5.2550000027622445,5.130666022876232e-09,3.013245404022545,34.84613101427377,,1.186238277724911,0.5209999999999582,2.0
11,11,363,363.4612783449074,-0.3504864748880436,0.0182715436444586,-0.4058191799696566,363.46116838585584,0.0160341664212156,10.0,15.911358208955225,202.96915452039983,405327714.315392,-11568.839750112727,0.0811130806799696,10.713979278606969,27.73700000125245,2.720916469964629e-09,0.9866861019083152,200.23207602524712,,0.4295378342069939,0.4909999999999854,2.0
12,12,363,363.4684411921296,-0.4345400778892099,0.0124421288647395,-0.5173391406246901,363.468485703692,0.0112463424145379,10.0,20.52947014925373,239.9680124881721,29.38840661899949,363.4673071777132,106.67249484665602,13.328249825870648,10.510999999314665,8.9661299583153e-09,-3.1089829160738605,57.89951148731805,78.84605548565862,-1.371842384048744,0.5130000000000337,2.0
13,13,363,363.4734401851852,-0.4654984171827436,0.0144635207157378,-0.4940474958405774,363.4734423538,0.0144509765289752,10.0,17.850417910447764,139.65389474779454,1.1858728954856288,363.4735002963697,134.56153487189238,11.525072587064676,1.5570000015941332,5.211882201765096e-09,1.786646928445088,10.067912341502623,,1.7963150339796596,0.7010000000000218,2.0
14,14,363,363.4764173032408,-0.5208638244172334,0.0078352796129108,-0.4876245683323608,363.476413002778,0.0077395538071942,10.0,15.333278606965171,131.61340869393342,1.4603165171072885,363.4761945146427,117.84176710235944,10.845920995024876,3.407000000879634,8.130603627311308e-09,1.789324580745096,17.558386631449142,11.500714963081997,-5.377143864528097,0.47199999999998,2.0
15,15,363,363.4827984143518,-0.3741292282315953,0.0036555926600856,-0.3780479174163266,363.48267426801794,0.0023149905611167,10.0,11.141054726368155,132.04732609175164,191405497.74301773,-24634.69041696647,1.5426460270801416,7.848464875621891,88.56199999972887,1.485480114062985e-09,-1.0536360019363886,654.8696555454129,,0.146681087642741,1.0510000000000446,2.0
16,16,363,363.4848237037037,-0.4008673740660242,0.0136942022771958,-0.4499702771194501,363.48481445892537,0.0134977929240486,10.0,19.638092039800995,236.92440555667,24.78230277927122,363.483696918628,78.15869730818899,12.433940074626866,16.15500000280008,7.147089740176331e-09,-0.3717878276388225,89.30932458601913,91.89263501276382,-1.9154497617397133,1.3079999999999927,2.0
17,17,363,363.5061095023148,-0.3639719833652179,0.0066905875081423,-0.3618229508403083,363.5061192831576,0.0066183472639012,10.0,17.299410447761197,156.17786354447583,6.508550260763973,363.5053842393729,123.2198736817442,11.269795298507464,6.422999998721934,1.0698350415754644e-08,-0.3789879596469298,25.065412287740944,52.21703026348144,-0.6994416942406474,0.4120000000000345,2.0
18,18,363,363.5226463657408,-0.3517949096886923,0.015698270234388,-0.4007499359367342,363.522648408376,0.0156779052438225,10.0,18.027166666666663,149.2688595036981,0.8774786327128261,363.5226462439685,140.1254339037877,11.7912742039801,1.9470000010187505,6.915926407377761e-09,2.8286701580028604,9.720567473702122,12.210412343698271,-1.2436044630536502,4.152000000000044,2.0
19,19,363,363.532525,-0.7351328044929915,0.0161282577308548,-0.7755083683802324,363.5325266721999,0.016098263231053,10.0,14.462390547263684,114.93258444065188,3.579931807595758,363.53198196612135,98.5278339201189,9.97048208955224,4.185000002325978,5.949807013596515e-09,-2.215434576321359,27.53521150529831,,0.99093017606566,3.811000000000036,2.0
20,20,363,363.53522614583335,-0.4171824896861835,0.0080489547743692,-0.4275053277643874,363.53521558076966,0.007814254625909,10.0,13.226910447761194,99.4400520991484,2.3541682069373,363.53480255063147,86.38626836893924,9.299091218905474,4.379000000881206,5.585196334390271e-09,0.6943895944925935,20.89318267478508,,7.867798373646366,4.000999999999976,2.0
21,21,363,363.5378191550926,-0.3997708274160914,0.0074840043830229,-0.4553975829505538,363.5378183508181,0.0073619410500082,10.0,20.38042039800995,232.33019211035923,30.78083983861155,363.5366937178438,101.19340658265418,13.152296368159204,9.5370000019102,8.596733335204567e-09,-1.3063659389404427,50.78056464788896,73.61309338396613,-1.1607206242527497,0.7409999999999854,2.0
22,22,363,363.5496149652778,-0.5032300335788022,0.0077155568489709,-0.5616314035717933,363.5496241401298,0.0073903953155605,10.0,13.76902736318408,100.52292770856776,-25.450865714671224,363.5507366186532,60.374125845464334,9.226333159203982,5.061000004207017,1.3762160408117626e-08,0.4301495599654305,16.76296250326664,32.50209350992963,-1.038663385996589,2.91599999999994,2.0
23,23,363,363.5584528125,-0.571080469194726,0.0172975715376604,-0.5537018362969417,363.5584435373787,0.017204304952325,10.0,10.789412935323384,90.14331288853656,13.11676631961825,363.5573143856725,27.269278327094515,7.665927056260984,26.66599999720347,3.141844870093967e-09,1.131654397173701,163.61539937321112,,0.3654923886163072,2.391999999999939,2.0
24,24,363,363.56751819444446,-0.7571361632069511,0.0072505163487269,-0.772117180150018,363.5675211525078,0.0071573523108136,10.0,13.186820895522388,86.02938991091122,1.0966794736001884,363.5673288685648,78.07749424840587,8.836539054726368,2.822999997988518,1.1253855611096972e-08,-0.2270072410353091,12.147159644777666,5.662729180751769,-14.692935226089734,3.1970000000000027,2.0
25,25,363,363.5851984143518,-0.437473995444634,0.0028281614650673,-0.4226223421772942,363.58520332989934,0.0027566907389148,10.0,9.212281094527365,100.47483702428484,0.686126697092275,363.5839524163273,38.35359311867197,6.595918582089553,77.95500000229367,8.694794524261983e-10,-1.7109682714512713,684.7169145903449,,0.0717968200028529,2.217999999999961,2.0
26,26,363,363.62888201388887,-0.6820511560464411,0.0018911595827049,-0.6513458619158835,363.6288791514915,0.0018287056036186,10.0,14.78849751243781,112.80581783198376,2.641441440637767,363.6284241434505,95.81613251575833,9.813707189054726,4.379999999582651,1.526822289851284e-08,1.5725392055836995,17.055590878186486,26.1544404950002,-1.84221576356078,1.2839999999999918,2.0
0,0,364,364.36798570601854,-0.7910179858272386,0.0023033100831457,-0.76990251293022,364.3679822109628,0.0021641989412242,10.0,16.426977611940295,136.67866450040435,-31.43655434838649,364.3691112060457,89.5134981520302,10.941129651741294,3.405999997266917,1.9436401255071983e-08,1.432352985752304,14.113586631722214,24.32988394819729,-1.8557518366923724,1.1359999999999673,2.0
1,1,364,364.3845022800926,-0.3833084505415627,0.0084291585498421,-0.4364883952906067,364.3845091914168,0.0083279109190682,10.0,18.300323383084574,193.7578062819199,31.244332481913844,364.383375187294,94.56840922573014,12.42041656716418,7.590999999592896,6.855961509618149e-09,-2.837682877462397,41.85241272773814,43.391915679037325,-1.8096769410125624,1.4890000000000327,2.0
2,2,364,364.3920007986111,-0.4056852459733591,0.0177665561423455,-0.4581619472915102,364.39200278412216,0.0176475523636982,10.0,18.724358208955223,221.564991517386,28.878668249141437,364.3908765984713,86.28940727507495,12.717026616915422,10.99800000047253,5.8729610878413134e-09,-2.4621792236397564,69.00978514961646,22.626041286529503,-15.501390407547865,2.411000000000058,2.0
3,3,364,364.3961313657407,-0.3999068239832013,0.0052078001472967,-0.4027485244390028,364.3961308304064,0.0052027124419532,10.0,19.38051990049751,174.01183862698625,-0.213375334219581,364.3961315059467,162.15884283987907,12.732753756218903,1.5580000002955785,3.0698816832832116e-09,-2.697894813991808,13.441685098718487,,0.4780789964392332,2.0359999999999445,2.0
4,4,364,364.4128169097223,-0.3531029755304189,0.0566529405559081,-0.461044763502268,364.4128248053401,0.0564712695336072,10.0,17.690039800995024,161.73185248972527,0.8379973420517852,364.4127361364465,148.02133345721015,12.160322566273113,2.9199999997217674,6.5355818493550205e-09,0.4955384362527757,15.494652506645798,17.334679555246332,-1.481581801911407,2.287999999999897,2.0
5,5,364,364.41344994212966,-0.7053851193796845,0.0120866885071016,-0.705564794311356,364.4134107644115,0.0104720026721424,10.0,18.66089552238806,260.61498820055755,23.692288303809637,364.4123143305096,57.47605379671384,12.451528681592038,23.940999999649648,7.1694860117912675e-09,1.151606468247518,175.54134859714716,,1.822512992852079,2.2309999999999945,2.0
6,6,364,364.4194357060186,-0.5256701101221779,0.0084294274014708,-0.5274910137761398,364.4193516337166,0.0062437028774709,10.0,19.97318407960199,305.9055579162488,24.63281840370456,364.418300831803,66.05809727673433,13.389538208955225,24.913999998352665,1.526652952354565e-08,-0.1089454959747689,116.20929711526529,239.2944912569773,-1.0215649871796924,2.096000000000004,2.0
7,7,364,364.4398496643519,-0.5279035766347988,0.0109160370571086,-0.5517820574562357,364.43985354733326,0.0108205939499697,10.0,16.59931343283582,130.62912755725176,1.479614176430904,364.43969522052777,122.153660721679,11.03927644278607,2.044000002752,6.006053215075116e-09,2.782310900166166,12.558840646939665,,2.2076213996286547,0.8780000000000427,2.0
8,8,364,364.44158997685184,-0.392141160647725,0.0067520590213256,-0.4178769176556232,364.441603632984,0.0065989442329784,10.0,20.09928606965174,231.46868105950068,30.14577440620032,364.4404623331265,108.81723566481811,13.303283208955222,9.342999998443702,1.0897397658542908e-08,2.911055724124207,44.26396721274241,87.24361883042263,-0.7959127422300796,0.98599999999999,2.0
