Var1,Unnamed_0,Sol,peak_centre,delta_P_obs,p_lor_fit,p_lsr_delta_P,p_lsr_peak_time,p_lsr_fit,pres_rate,delta_V,v_lor_fit,v_lsr_delta_V,v_lsr_peak_time,v_lsr_fit,backg_V,time_FWHM,theta_obs,azimuth,miss_distance,D,delta_P,peak_Bz,mag_rate
3,3,464,464.381671296296,-0.461646056317363,NaN,-0.350000792740133,464.381568895456,0.003685900527773,10,NaN,NaN,NaN,NaN,NaN,8.93997741293532,31.3027627276999,4.83954342787633e-09,1.25059312835147,143.501380614935,NaN,17.8883152283126,6.35500000000002,2
4,4,464,464.407989583333,-0.608400857092192,NaN,-0.350007208525713,464.408048945167,0.0051073933744948,10,NaN,NaN,NaN,NaN,NaN,10.5192579850746,16.3281356597963,1.51042954240767e-08,1.8551570417847,49.8556789853115,143.149777009489,-0.519825668907595,1.548,2
5,5,464,464.417765046296,-0.432067789649182,NaN,-0.350000762816718,464.417799673656,0.0046661413244051,10,NaN,NaN,NaN,NaN,NaN,9.97259383084577,45.6702345154464,5.43666646327932e-09,2.77656451215718,220.350577751352,140.628599643334,-3.78724240804732,1.41800000000001,2
6,6,464,464.42008912037,-0.431930712168423,NaN,-0.350005040154638,464.42012775938,0.0123190347928939,10,NaN,NaN,NaN,NaN,NaN,9.07128482587065,7.42297527035565,8.95322988284221e-09,-0.161980113434991,25.3862626327238,45.8217701828693,-0.779727547894206,1.03300000000002,2
7,7,464,464.432060185185,-0.494979677020751,NaN,-0.350002063606119,464.43197777916,0.0048117403740764,10,NaN,NaN,NaN,NaN,NaN,10.4470005000125,47.5401269024169,7.51929737933457e-09,-1.24587810008131,204.316431305455,295.771824651617,-1.01807454629866,0.36099999999999,2
8,8,464,464.439895833333,-0.503629509838333,NaN,-0.350000278947839,464.439869507805,0.0069473219233954,10,NaN,NaN,NaN,NaN,NaN,10.4102935323383,44.0551963444323,6.14989132563152e-09,1.70306669444404,208.624477059006,207.106017868176,-1.77060569888581,1.10299999999995,2
9,9,464,464.445261574074,-0.353559372412747,NaN,-0.350008624052528,464.445315418299,0.0120772681990531,10,NaN,NaN,NaN,NaN,NaN,9.90408786911215,20.0761185611271,9.94485117587808e-09,-0.249818020920751,71.1277605581536,143.349202377523,-0.694696847421248,0.881999999999948,2
10,10,464,464.45915162037,-0.953629667042037,NaN,-0.825835790733417,464.459137397481,0.0081437920418279,10,NaN,NaN,NaN,NaN,NaN,8.1237255760996,7.13616142042072,1.20902778139508e-08,1.27566622086296,28.8903823767547,11.3322696303004,-22.2955603893579,0.754999999999995,2
11,11,464,464.46553587963,-0.391684081642552,NaN,-0.350004346765466,464.465486195175,0.0029155520219243,10,NaN,NaN,NaN,NaN,NaN,8.56219972277914,38.5896391573914,2.74479370240534e-08,1.28603853648895,71.1447088659051,303.936978685611,-0.426714271796628,1.41700000000003,2
12,12,464,464.470490740741,-0.37825197318034,NaN,-0.38801366473225,464.470449021528,0.0112598167823534,10,NaN,NaN,NaN,NaN,NaN,7.31418300995025,25.6272837111972,5.63756249785897e-09,-1.01797771103317,93.7671886952727,32.8096338487533,-13.0647084758538,1.404,2
13,13,464,464.477378472222,-0.356740547553613,NaN,-0.350009395439462,464.477365792932,0.0086587495203186,10,NaN,NaN,NaN,NaN,NaN,5.3100505587247,12.9085595020179,4.24635111342113e-09,-0.204626078713684,37.5243352953392,NaN,2.16025448794887,1.81899999999996,2
14,14,464,464.485041666667,-0.575600077653576,NaN,-0.350009489810171,464.485132112021,0.0124032561342869,10,NaN,NaN,NaN,NaN,NaN,8.86409833333333,37.9787401457786,6.54617272882738e-09,-0.416324959055076,148.431463296087,169.667457933567,-1.42151557720431,8.49900000000002,2
15,15,464,464.494321759259,-1.07371395576251,NaN,-1.0767356825013,464.49432031118,0.0102395780399039,10,NaN,NaN,NaN,NaN,NaN,8.29351139303483,1.28752090946452,1.46677178510391e-08,0.303066121079316,5.51658971938004,NaN,30.8544860789536,6.48000000000002,2
16,16,464,464.515561342593,-0.352339668642458,NaN,-0.350001180789174,464.515515783207,0.0020487967455701,10,NaN,NaN,NaN,NaN,NaN,5.54851516354398,106.564172596547,4.0609603899894e-09,-2.40825562671455,330.988605207082,NaN,1.6275918464077,4.40800000000002,2
17,17,464,464.524929398148,-0.372343458721275,NaN,-0.350007278488193,464.524930402791,0.0096595981435648,10,NaN,NaN,NaN,NaN,NaN,9.40834572139304,3.36789166562859,9.77480543328152e-09,-0.0989455676120888,11.4330085478987,22.6475328200612,-0.706800280754267,4.851,2
18,18,464,464.525916666667,-0.353607827986934,NaN,-0.350004237093073,464.525934285098,0.0131798528074902,10,NaN,NaN,NaN,NaN,NaN,10.2513356218905,13.9463338797672,9.77480543328152e-09,-0.0989455676120888,51.5855150172542,102.186129729863,-0.706787878281758,3.65800000000002,2
19,19,464,464.537291666667,-0.377353499651008,NaN,-0.350002897306743,464.537265487062,0.0260095009856309,10,NaN,NaN,NaN,NaN,NaN,9.77055407960199,10.3895047602893,8.35903747180156e-09,2.47282154412567,39.607405361894,65.9950288975677,-0.85427154863553,2.43499999999994,2
20,20,464,464.544583333333,-0.429459451028265,NaN,-0.350001448671568,464.544528322125,0.0043085278427829,10,NaN,NaN,NaN,NaN,NaN,6.31427652062269,43.6631017279455,4.50812723304867e-09,1.34642341595777,146.480458139282,NaN,3.70287254837805,3.84899999999993,2
21,21,464,464.556688657407,-1.34223369360484,NaN,-1.52013249702347,464.556688846043,0.0168229127661379,10,NaN,NaN,NaN,NaN,NaN,8.65996900497512,0.554337726506977,2.16852476668843e-08,1.00313406371962,2.42356109691204,0.528483499270733,-129.395388415442,1.33699999999999,2
22,22,464,464.634768518519,-0.521780842184967,NaN,-0.473099419144888,464.634728890145,0.0010060517084539,10,NaN,NaN,NaN,NaN,NaN,9.51991368159204,68.1456754628676,3.74802522283666e-09,2.19630552918078,439.491961894143,NaN,0.606918547404787,3.91899999999998,2
23,23,464,464.90600462963,-0.667962528987573,NaN,-0.655238776138544,464.90591809418,0.0009289392708032,10,NaN,NaN,NaN,NaN,NaN,3.83374417910448,157.234840140279,5.37896839282723e-10,-2.9105119956936,1268.60635410877,NaN,0.0405138579039945,0.491999999999962,2
24,24,464,464.911715277778,-0.684493378860566,NaN,-0.678477693670844,464.911629415186,0.0108010798241953,10,NaN,NaN,NaN,NaN,NaN,3.38071631840796,179.954683750449,9.17264931173359e-10,-3.11624283938706,997.693049838839,NaN,0.0719658723119931,0.972999999999956,2
25,25,464,464.917583333333,-1.12941160905336,NaN,-1.12689000546456,464.917608901409,0.0076988096702027,10,NaN,NaN,NaN,NaN,NaN,3.66018516868394,199.871726883614,3.87253895482758e-10,-0.367832184120696,2379.58902850964,NaN,0.0281554639737815,1.25099999999998,2
26,26,464,464.922456018519,-0.540660983933776,NaN,-0.545866228276666,464.922558342834,0.0236013514742513,10,NaN,NaN,NaN,NaN,NaN,3.74094777369434,148.067172964624,4.94717261335142e-10,0.203869631637219,1109.45497286652,NaN,0.0375027862883884,1.57299999999998,2
27,27,464,464.928340277778,-0.609910591339371,NaN,-0.614351858381226,464.928455875847,0.0138193475556061,10,NaN,NaN,NaN,NaN,NaN,3.43016569651741,110.475019353757,3.29060054070672e-10,2.4793538975135,987.313014440062,NaN,0.0242631073512332,1.24099999999999,2
28,28,464,464.928914351852,-0.447178714246093,NaN,-0.447566681891988,464.928540388456,0.0072429674989396,10,NaN,NaN,NaN,NaN,NaN,3.41084029850746,194.078911845571,3.29060054070672e-10,2.4793538975135,1472.09452114545,NaN,0.0246255293220205,1.20600000000002,2
0,0,465,465.303674768518,-0.411121266028317,NaN,-0.411560205114954,465.303707576661,0.0914196293215878,10,NaN,NaN,NaN,NaN,NaN,6.52090450731418,12.6773924733119,6.16287356793933e-09,-2.47698494134209,40.734979742172,20.3157228488357,-7.03012487548367,6.72699999999998,2
