               SCET_UTC         MLST         TLST  HR_Angle     Bx_SC     By_SC     Bz_SC   B_north    B_east    B_down            dqf
2019-07-29T18:59:24.061  239.0048483    0.1064567   181.597 -1298.363  1127.975 -1045.057 -1353.241  1168.346  -924.081     2000022105
2019-07-29T18:59:29.061  239.0049046    0.1078087   181.617 -1298.415  1127.953 -1045.094 -1353.295  1168.325  -924.116     2000022105
2019-07-29T18:59:34.061  239.0049609    0.1091606   181.637 -1298.457  1128.080 -1045.114 -1353.338  1168.453  -924.128     2000022105
2019-07-29T18:59:39.061  239.0050173    0.1105126   181.658 -1298.443  1128.077 -1045.090 -1353.323  1168.448  -924.105     2000022105
2019-07-29T18:59:44.061  239.0050736    0.1118646   181.678 -1298.399  1127.887 -1045.099 -1353.279  1168.260  -924.125     2000022105
2019-07-29T18:59:49.061  239.0051299    0.1132166   181.698 -1298.321  1127.851 -1045.058 -1353.198  1168.223  -924.090     2000022105
2019-07-29T18:59:54.061  239.0051862    0.1145686   181.719 -1298.348  1127.826 -1045.061 -1353.225  1168.197  -924.093     2000022105
2019-07-29T18:59:59.061  239.0052426    0.1159206   181.739 -1298.362  1127.763 -1045.128 -1353.242  1168.138  -924.163     2000022105
2019-07-29T19:00:04.060  239.0052989    0.1172723   181.759 -1298.361  1127.816 -1045.059 -1353.238  1168.187  -924.091     2000022105
2019-07-29T19:00:09.060  239.0053552    0.1186243   181.779 -1298.466  1127.914 -1045.012 -1353.342  1168.281  -924.035     2000022105
2019-07-29T19:00:14.060  239.0054115    0.1199762   181.800 -1298.444  1127.965 -1045.072 -1353.323  1168.336  -924.093     2000022105
2019-07-29T19:00:19.060  239.0054678    0.1213282   181.820 -1298.409  1127.939 -1045.065 -1353.287  1168.310  -924.088     2000022105
2019-07-29T19:00:24.060  239.0055242    0.1226802   181.840 -1298.464  1127.952 -1045.083 -1353.343  1168.323  -924.103     2000022105
2019-07-29T19:00:29.060  239.0055805    0.1240322   181.860 -1298.413  1127.958 -1045.044 -1353.290  1168.328  -924.066     2000022105
2019-07-29T19:00:34.060  239.0056368    0.1253842   181.881 -1298.397  1127.910 -1044.979 -1353.271  1168.276  -924.005     2000022105
2019-07-29T19:00:39.060  239.0056931    0.1267362   181.901 -1298.474  1127.922 -1045.034 -1353.351  1168.291  -924.055     2000022105
2019-07-29T19:00:44.059  239.0057494    0.1280879   181.921 -1298.506  1127.934 -1045.011 -1353.381  1168.301  -924.031     2000022105
2019-07-29T19:00:49.059  239.0058058    0.1294398   181.942 -1298.543  1127.964 -1045.010 -1353.418  1168.331  -924.027     2000022105
2019-07-29T19:00:54.059  239.0058621    0.1307918   181.962 -1298.578  1127.998 -1045.023 -1353.454  1168.365  -924.036     2000022105
2019-07-29T19:00:59.059  239.0059184    0.1321438   181.982 -1298.552  1128.024 -1044.944 -1353.424  1168.387  -923.957     2000022105
2019-07-29T19:01:04.059  239.0059747    0.1334958   182.002 -1298.539  1128.084 -1044.950 -1353.413  1168.448  -923.961     2000022105
2019-07-29T19:01:09.059  239.0060310    0.1348478   182.023 -1298.557  1128.071 -1044.957 -1353.431  1168.435  -923.967     2000022105
