,Unnamed: 0,Sol,peak_centre,delta_P_obs,p_lor_fit,p_lsr_delta_P,p_lsr_peak_time,p_lsr_fit,pres_rate,delta_V,v_lor_fit,v_lsr_delta_V,v_lsr_peak_time,v_lsr_fit,backg_V,time_FWHM,theta_obs,azimuth,miss_distance,D,delta_P,peak_Bz,mag_rate
5,5,704,704.5471180555555,-0.398224688094615,,-0.3100426115256019,704.5472824858117,0.0058727624130437,10.0,,,,,,,153.01867731744045,,,,,,,
6,6,704,704.5533425925926,-0.386394499250855,,-0.2719049708802836,704.5534602242059,0.0021308896451367,10.0,,,,,,,49.29197353999351,,,,,,,
7,7,704,704.5759479166666,-1.452489877029052,,-1.2459910865401136,704.5759417342043,0.0030138322065698,10.0,,,,,,,4.86459088579701,,,,,,,
8,8,704,704.6061585648148,-0.4094711713876222,,-0.427058470327076,704.6061278793092,0.0120950634584159,10.0,,,,,,,9.56364680037842,,,,,,,
9,9,704,704.6127060185186,-0.4832747589008477,,-0.4550481873455082,704.612700616813,0.0185900603310074,10.0,,,,,,,4.642099128162238,,,,,,,
0,0,705,705.4469189814815,-1.6504704837300324,,-1.48600729945183,705.446906307921,0.0078774605406052,10.0,,,,,,,4.886420101104205,,,,,,,
1,1,705,705.4546099537038,-0.3656125606506748,,-0.1883003481355224,705.454023058088,0.0082349844498969,10.0,,,,,,,98.2778913562617,,,,,,,
2,2,705,705.4621041666667,-0.3605574946699335,,-0.126826869813221,705.4624224792863,0.001355510422322,10.0,,,,,,,95.10045266679056,,,,,,,
3,3,705,705.4861087962963,-0.3690334038677747,,-0.2134949044847143,705.4861140103051,0.0009751970383965,10.0,,,,,,,67.54155844861857,,,,,,,
4,4,705,705.4992662037037,-1.5150978596077491,,-1.5158846193774216,705.4992856027136,0.0045368568240177,10.0,,,,,,,10.07444139119962,,,,,,,
5,5,705,705.5115532407407,-0.4568138198925453,,-0.3461700808578103,705.5114503871357,0.0104274995080634,10.0,,,,,,,18.33462756426968,,,,,,,
6,6,705,705.5177581018519,-2.070820254656269,,-1.992670662822139,705.5177428348779,0.0194531799902092,10.0,,,,,,,6.999534599372823,,,,,,,
7,7,705,705.5345231481481,-1.014136151766479,,-0.8091320285274884,705.5345180078908,0.0045240851830626,10.0,,,,,,,1.6228632902992752,,,,,,,
8,8,705,705.5418564814814,-0.4179791205640413,,-0.3959808905984917,705.5418077777539,0.0015976872371318,10.0,,,,,,,97.31408092356016,,,,,,,
9,9,705,705.5586076388889,-0.6012756041480998,,-0.090410408388743,705.5587017089221,0.0022840437590637,10.0,,,,,,,296.3681257149179,,,,,,,
10,10,705,705.5960069444445,-0.3607023313811623,,-0.1796559667607793,705.5951688085229,0.0029686258582224,10.0,,,,,,,171.68709708954552,,,,,,,
11,11,705,705.6021076388888,-0.3883084784533821,,-0.4142060115358188,705.6021057697208,0.0188668128490768,10.0,,,,,,,1.6819515386040722,,,,,,,
0,0,706,706.3787118055556,-0.5884464868282748,,-0.3581589928281519,706.3786107929192,0.0050856757203318,10.0,,,,,,,39.53146025829952,,,,,,,
1,1,706,706.4145347222222,-0.4047862821697663,,-0.3902374899623225,706.4145349678232,0.0049871067745055,10.0,,,,,,,1.4610113097909878,,,,,,,
2,2,706,706.4311145833334,-0.3639623476329916,,-0.1577738390143764,706.4315173467909,0.0043259901676429,10.0,,,,,,,56.58158148798904,,,,,,,
3,3,706,706.4447488425926,-0.3656038585195347,,-0.1850368653528644,706.445003185331,0.0035522212603925,10.0,,,,,,,113.17761123383596,,,,,,,
4,4,706,706.4477685185184,-0.3647334028015621,,-0.1926635762127743,706.4469525897284,0.0094935578207474,10.0,,,,,,,72.12063645693819,,,,,,,
5,5,706,706.4547280092593,-0.5155209989386549,,-0.1648294847931751,706.4550007682877,0.0049470132278119,10.0,,,,,,,169.18617377867514,,,,,,,
6,6,706,706.4695127314815,-0.4576201212250907,,-0.4615244579236963,706.4695014391408,0.0019885673363642,10.0,,,,,,,19.96146127488029,,,,,,,
7,7,706,706.4714756944445,-0.3821456519978028,,-0.4064828154605049,706.4714792277493,0.0028298640323755,10.0,,,,,,,27.70774685503111,,,,,,,
8,8,706,706.4935752314815,-0.5384454170516619,,-0.427717302607189,706.4933692802032,0.0034203401495816,10.0,,,,,,,113.83150003197213,,,,,,,
9,9,706,706.506300925926,-0.3686108794895517,,-0.3268085624984953,706.5063314445227,0.000723817645423,10.0,,,,,,,129.51043100893511,,,,,,,
10,10,706,706.5097916666666,-1.8387792236073888,,-1.489725569715527,706.5097947193127,0.0075763679886073,10.0,,,,,,,6.577428508015035,,,,,,,
11,11,706,706.5277418981481,-0.9067098448857678,,-0.8988227379917144,706.5277325551652,0.0086100174762405,10.0,,,,,,,29.96559680691911,,,,,,,
12,12,706,706.5337812500001,-0.600594915342981,,-0.5487245341621994,706.5337795486129,0.0055354200052773,10.0,,,,,,,1.0008613437987175,,,,,,,
13,13,706,706.5424803240741,-0.5487522281587189,,-0.3990903012021604,706.542714796063,0.0024173358529713,10.0,,,,,,,112.6711729097485,,,,,,,
14,14,706,706.575574074074,-0.7084085035589851,,-0.5123188813209815,706.5755702658363,0.0042756409441197,10.0,,,,,,,4.68595112289658,,,,,,,
15,15,706,706.5820231481481,-0.9987922545191168,,-0.6607474608900044,706.5820068787419,0.0063543174993264,10.0,,,,,,,6.219753362871625,,,,,,,
16,16,706,706.5933680555555,-1.1622268801437483,,-1.1946586600476334,706.5933609778081,0.0104600748916931,10.0,,,,,,,27.01765271468195,,,,,,,
17,17,706,706.6112858796297,-0.638514305941726,,-0.4054438201599152,706.6112888467896,0.0039662682089519,10.0,,,,,,,88.38851848470453,,,,,,,
0,0,707,707.507400462963,-0.3752631782751905,,-0.3328832763016726,707.5072680202364,0.0034534695588411,10.0,,,,,,,85.4132528970604,,,,,,,
1,1,707,707.5374976851853,-0.3705405110951005,,-0.2113275348920081,707.5376251991689,0.0042368143159288,10.0,,,,,,,105.79588172301496,,,,,,,
2,2,707,707.5718576388889,-0.4645805485640721,,-0.4333781679597146,707.5718653283367,0.006703589480219,10.0,,,,,,,10.90573080050594,,,,,,,
3,3,707,707.5808321759259,-0.4341050681991873,,-0.1091178352993082,707.5802113088384,0.0016649115780875,10.0,,,,,,,158.09286980312288,,,,,,,
4,4,707,707.6276516203703,-0.8751571898335442,,-0.9731580058136308,707.6276687526773,0.009332900603535,10.0,,,,,,,11.872672717196966,,,,,,,
5,5,707,707.9404652777777,-0.3641154795070633,,-0.2301192579434399,707.940167849391,0.0020558781832375,10.0,,,,,,,102.35032910911976,,,,,,,
0,0,708,708.4851168981481,-0.3681993490324657,,-0.2770652113319947,708.4853085088218,0.0019905851170201,10.0,,,,,,,97.09324221026898,,,,,,,
1,1,708,708.4872141203705,-0.6251578360064514,,-0.6679117021505824,708.4872163590649,0.0182702879413527,10.0,,,,,,,3.849314063594365,,,,,,,
2,2,708,708.5175763888889,-0.6636812577933142,,-0.4081856709125655,708.5177127835287,0.0046001021873224,10.0,,,,,,,146.24244396516875,,,,,,,
3,3,708,708.5306145833333,-0.6411524900599943,,-0.5281501344471023,708.5307562551327,0.0245281417956638,10.0,,,,,,,42.83611431972354,,,,,,,
4,4,708,708.5312233796296,-0.8227971195462942,,-0.533363095406313,708.5307521872202,0.0231866874205362,10.0,,,,,,,41.5202103928675,,,,,,,
5,5,708,708.5376284722222,-0.3929143857471899,,-0.2294233604428036,708.5371288345982,0.0024964771270173,10.0,,,,,,,170.11345918522164,,,,,,,
6,6,708,708.5811840277778,-1.556962233245713,,-1.6021406249746983,708.581198787167,0.0220841929656212,10.0,,,,,,,5.292171740529161,,,,,,,
